"","WordForm","LemmaCase","Frequency"
"2064","radovima","rad_loc_Pl",38
"2065","radnik","radnik_nom_Sg",75
"2066","radnika","radnik_gen_Sg",22
"2067","radniku","radnik_dat_Sg",8
"2068","radnika","radnik_acc_Sg",8
"2069","radnikom","radnik_ins_Sg",2
"2070","radniku","radnik_loc_Sg",3
"2071","radnici","radnik_nom_Pl",242
"2072","radnika","radnik_gen_Pl",442
"2073","radnicima","radnik_dat_Pl",38
"2074","radnike","radnik_acc_Pl",71
"2075","radnicima","radnik_ins_Pl",17
"2076","radnicima","radnik_loc_Pl",5
"2077","radost","radost_nom_Sg",328
"2078","radosti","radost_gen_Sg",223
"2079","radosti","radost_dat_Sg",4
"2080","radost","radost_acc_Sg",288
"2081","radošću","radost_ins_Sg",64
"2082","radosti","radost_loc_Sg",46
"2083","radosti","radost_nom_Pl",53
"2084","radosti","radost_gen_Pl",35
"2085","radostima","radost_dat_Pl",2
"2086","radosti","radost_acc_Pl",69
"2087","radostima","radost_ins_Pl",2
"2088","radostima","radost_loc_Pl",2
"2089","rana","rana_nom_Sg",102
"2090","rane","rana_gen_Sg",48
"2091","rani","rana_dat_Sg",4
"2092","ranu","rana_acc_Sg",89
"2093","ranom","rana_ins_Sg",29
"2094","rani","rana_loc_Sg",18
"2095","rane","rana_nom_Pl",112
"2096","rana","rana_gen_Pl",128
"2097","ranama","rana_dat_Pl",6
"2098","rane","rana_acc_Pl",144
"2099","ranama","rana_ins_Pl",16
"2100","ranama","rana_loc_Pl",17
"2101","ravnica","ravnica_nom_Sg",27
"2102","ravnice","ravnica_gen_Sg",27
"2103","ravnici","ravnica_dat_Sg",6
"2104","ravnicu","ravnica_acc_Sg",14
"2105","ravnicom","ravnica_ins_Sg",15
"2106","ravnici","ravnica_loc_Sg",19
"2107","ravnice","ravnica_nom_Pl",4
"2108","ravnica","ravnica_gen_Pl",21
"2109","ravnicama","ravnica_dat_Pl",1
"2110","ravnice","ravnica_acc_Pl",13
"2111","ravnicama","ravnica_ins_Pl",2
"2112","ravnicama","ravnica_loc_Pl",2
"2113","razgovor","razgovor_nom_Sg",98
"2114","razgovora","razgovor_gen_Sg",47
"2115","razgovoru","razgovor_dat_Sg",3
"2116","razgovor","razgovor_acc_Sg",52
"2117","razgovorom","razgovor_ins_Sg",5
"2118","razgovoru","razgovor_loc_Sg",61
"2119","razgovori","razgovor_nom_Pl",91
"2120","razgovora","razgovor_gen_Pl",73
"2121","razgovorima","razgovor_dat_Pl",3
"2122","razgovore","razgovor_acc_Pl",71
"2123","razgovorima","razgovor_ins_Pl",3
"2124","razgovorima","razgovor_loc_Pl",28
"2125","reč","reč_nom_Sg",442
"2126","reči","reč_gen_Sg",172
"2127","reči","reč_dat_Sg",4
"2128","reč","reč_acc_Sg",326
"2129","rečju","reč_ins_Sg",39
"2130","reči","reč_loc_Sg",38
"2131","reči","reč_nom_Pl",440
"2132","reči","reč_gen_Pl",304
"2133","rečima","reč_dat_Pl",4
"2134","reči","reč_acc_Pl",391
"2135","rečima","reč_ins_Pl",102
"2136","rečima","reč_loc_Pl",56
"2137","reka","reka_nom_Sg",316
"2138","reke","reka_gen_Sg",252
"2139","reci","reka_dat_Sg",21
"2140","reku","reka_acc_Sg",193
"2141","rekom","reka_ins_Sg",106
"2142","reci","reka_loc_Sg",99
"2143","reke","reka_nom_Pl",161
"2144","reka","reka_gen_Pl",155
"2145","rekama","reka_dat_Pl",4
"2146","reke","reka_acc_Pl",74
"2147","rekama","reka_ins_Pl",23
"2148","rijekama","reka_loc_Pl",20
"2149","riba","riba_nom_Sg",71
"2150","ribe","riba_gen_Sg",34
"2151","ribi","riba_dat_Sg",2
"2152","ribu","riba_acc_Sg",27
"2153","ribom","riba_ins_Sg",9
"2154","ribi","riba_loc_Sg",2
"2155","ribe","riba_nom_Pl",88
"2156","riba","riba_gen_Pl",95
"2157","ribama","riba_dat_Pl",8
"2158","ribe","riba_acc_Pl",24
"2159","ribama","riba_ins_Pl",16
"2160","ribama","riba_loc_Pl",3
"2161","ruža","ruža_nom_Sg",72
"2162","ruže","ruža_gen_Sg",24
"2163","ruži","ruža_dat_Sg",7
"2164","ružu","ruža_acc_Sg",27
"2165","ružom","ruža_ins_Sg",18
"2166","ruži","ruža_loc_Sg",18
"2167","ruže","ruža_nom_Pl",101
"2168","ruža","ruža_gen_Pl",84
"2169","ružama","ruža_dat_Pl",1
"2170","ruže","ruža_acc_Pl",53
"2171","ružama","ruža_ins_Pl",7
"2172","ružama","ruža_loc_Pl",4
"2173","rub","rub_nom_Sg",15
"2174","ruba","rub_gen_Sg",44
"2175","rubu","rub_dat_Sg",3
"2176","rub","rub_acc_Sg",23
"2177","rubom","rub_ins_Sg",30
"2178","rubu","rub_loc_Sg",110
"2179","rubovi","rub_nom_Pl",9
"2180","rubova","rub_gen_Pl",6
"2181","rubovima","rub_dat_Pl",1
"2182","rubove","rub_acc_Pl",14
"2183","rubovima","rub_ins_Pl",5
"2184","rubovima","rub_loc_Pl",8
"2185","ruka","ruka_nom_Sg",548
"2186","ruke","ruka_gen_Sg",212
"2187","ruci","ruka_dat_Sg",18
"2188","ruku","ruka_acc_Sg",552
"2189","rukom","ruka_ins_Sg",446
"2190","ruci","ruka_loc_Sg",291
"2191","ruke","ruka_nom_Pl",925
"2192","ruku","ruka_gen_Pl",382
"2193","rukama","ruka_dat_Pl",7
"2194","ruke","ruka_acc_Pl",912
"2195","rukama","ruka_ins_Pl",280
"2196","rukama","ruka_loc_Pl",216
"2197","san","san_nom_Sg",625
"2198","sna","san_gen_Sg",564
"2199","snu","san_dat_Sg",48
"2200","san","san_acc_Sg",459
"2201","snom","san_ins_Sg",129
"2202","snu","san_loc_Sg",383
"2203","snovi","san_nom_Pl",319
"2204","snova","san_gen_Pl",599
"2205","snovima","san_dat_Pl",16
"2206","snove","san_acc_Pl",362
"2207","snovima","san_ins_Pl",60
"2208","snovima","san_loc_Pl",80
"2209","sastanak","sastanak_nom_Sg",86
"2210","sastanka","sastanak_gen_Sg",46
"2211","sastanku","sastanak_dat_Sg",18
"2212","sastanak","sastanak_acc_Sg",70
"2213","sastankom","sastanak_ins_Sg",1
"2214","sastanku","sastanak_loc_Sg",103
"2215","sastanci","sastanak_nom_Pl",30
"2216","sastanaka","sastanak_gen_Pl",16
"2217","sastancima","sastanak_dat_Pl",1
"2218","sastanke","sastanak_acc_Pl",20
"2219","sastancima","sastanak_ins_Pl",1
"2220","sastancima","sastanak_loc_Pl",17
"2221","sat","sat_nom_Sg",103
"2222","sata","sat_gen_Sg",95
"2223","satu","sat_dat_Sg",4
"2224","sat","sat_acc_Sg",74
"2225","satom","sat_ins_Sg",10
"2226","satu","sat_loc_Sg",22
"2227","sati","sat_nom_Pl",65
"2228","sati","sat_gen_Pl",86
"2229","satovima","sat_dat_Pl",1
"2230","sate","sat_acc_Pl",69
"2231","satima","sat_ins_Pl",21
"2232","satima","sat_loc_Pl",9
"2233","savet","savet_nom_Sg",120
"2234","saveta","savet_gen_Sg",181
"2235","savetu","savet_dat_Sg",19
"2236","savet","savet_acc_Sg",22
"2237","savetom","savet_ins_Sg",6
"2238","savetu","savet_loc_Sg",24
"2239","saveti","savet_nom_Pl",35
"2240","saveta","savet_gen_Pl",34
"2241","savetima","savet_dat_Pl",2
"2242","savete","savet_acc_Pl",17
"2243","savetima","savet_ins_Pl",6
"2244","savetima","savet_loc_Pl",12
"2245","savez","savez_nom_Sg",96
"2246","saveza","savez_gen_Sg",294
"2247","savezu","savez_dat_Sg",19
"2248","savez","savez_acc_Sg",13
"2249","savezom","savez_ins_Sg",5
"2250","savezu","savez_loc_Sg",24
"2251","savezi","savez_nom_Pl",24
"2252","saveza","savez_gen_Pl",27
"2253","savezima","savez_dat_Pl",3
"2254","saveze","savez_acc_Pl",7
"2255","savezima","savez_ins_Pl",1
"2256","savezima","savez_loc_Pl",4
"2257","sećanje","sećanje_nom_Sg",93
"2258","sećanja","sećanje_gen_Sg",112
"2259","sećanju","sećanje_dat_Sg",3
"2260","sećanje","sećanje_acc_Sg",33
"2261","sećanjem","sećanje_ins_Sg",4
"2262","sećanju","sećanje_loc_Sg",43
"2263","sećanja","sećanje_nom_Pl",53
"2264","sećanja","sećanje_gen_Pl",41
"2265","sećanjima","sećanje_dat_Pl",2
"2266","sećanja","sećanje_acc_Pl",37
"2267","sećanjima","sećanje_ins_Pl",4
"2268","sećanjima","sećanje_loc_Pl",5
"2269","selo","selo_nom_Sg",184
"2270","sela","selo_gen_Sg",299
"2271","selu","selo_dat_Sg",32
"2272","selo","selo_acc_Sg",165
"2273","selom","selo_ins_Sg",60
"2274","selu","selo_loc_Sg",316
"2275","sela","selo_nom_Pl",81
"2276","sela","selo_gen_Pl",88
"2277","selima","selo_dat_Pl",4
"2278","sela","selo_acc_Pl",75
"2279","selima","selo_ins_Pl",12
"2280","selima","selo_loc_Pl",73
"2281","senka","senka_nom_Sg",290
"2282","senke","senka_gen_Sg",75
"2283","senci","senka_dat_Sg",13
"2284","senku","senka_acc_Sg",104
"2285","senkom","senka_ins_Sg",79
"2286","senci","senka_loc_Sg",105
"2287","senke","senka_nom_Pl",229
"2288","senki","senka_gen_Pl",90
"2289","senkama","senka_dat_Pl",75
"2290","senke","senka_acc_Pl",90
"2291","senkama","senka_ins_Pl",26
"2292","senkama","senka_loc_Pl",16
"2293","seljak","seljak_nom_Sg",78
"2294","seljaka","seljak_gen_Sg",18
"2295","seljaku","seljak_dat_Sg",11
"2296","seljaka","seljak_acc_Sg",8
"2297","seljakom","seljak_ins_Sg",2
"2298","seljaku","seljak_loc_Sg",3
"2299","seljaci","seljak_nom_Pl",106
"2300","seljaka","seljak_gen_Pl",65
"2301","seljacima","seljak_dat_Pl",15
"2302","seljake","seljak_acc_Pl",13
"2303","seljacima","seljak_ins_Pl",4
"2304","seljacima","seljak_loc_Pl",5
"2305","shvatanje","shvatanje_nom_Sg",10
"2306","shvatanja","shvatanje_gen_Sg",5
"2307","shvatanju","shvatanje_dat_Sg",5
"2308","shvatanje","shvatanje_acc_Sg",7
"2309","shvatanjem","shvatanje_ins_Sg",2
"2310","shvatanju","shvatanje_loc_Sg",6
"2311","shvatanja","shvatanje_nom_Pl",8
"2312","shvatanja","shvatanje_gen_Pl",4
"2313","shvatanjima","shvatanje_dat_Pl",1
"2314","shvatanja","shvatanje_acc_Pl",6
"2315","shvatanjima","shvatanje_ins_Pl",2
"2316","shvatanjima","shvatanje_loc_Pl",5
"2317","sila","sila_nom_Sg",54
"2318","sile","sila_gen_Sg",40
"2319","sili","sila_dat_Sg",14
"2320","silu","sila_acc_Sg",16
"2321","silom","sila_ins_Sg",36
"2322","sili","sila_loc_Sg",5
"2323","sile","sila_nom_Pl",91
"2324","sila","sila_gen_Pl",72
"2325","silama","sila_dat_Pl",9
"2326","sile","sila_acc_Pl",15
"2327","silama","sila_ins_Pl",9
"2328","silama","sila_loc_Pl",1
"2329","sin","sin_nom_Sg",217
"2330","sina","sin_gen_Sg",113
"2331","sinu","sin_dat_Sg",55
"2332","sina","sin_acc_Sg",149
"2333","sinom","sin_ins_Sg",21
"2334","sinu","sin_loc_Sg",10
"2335","sinovi","sin_nom_Pl",59
"2336","sinova","sin_gen_Pl",28
"2337","sinovima","sin_dat_Pl",8
"2338","sinove","sin_acc_Pl",35
"2339","sinovima","sin_ins_Pl",4
"2340","sinovima","sin_loc_Pl",1
"2341","slika","slika_nom_Sg",196
"2342","slike","slika_gen_Sg",37
"2343","slici","slika_dat_Sg",11
"2344","sliku","slika_acc_Sg",105
"2345","slikom","slika_ins_Sg",36
"2346","slici","slika_loc_Sg",77
"2347","slike","slika_nom_Pl",70
"2348","slika","slika_gen_Pl",99
"2349","slikama","slika_dat_Pl",2
"2350","slike","slika_acc_Pl",70
"2351","slikama","slika_ins_Pl",10
"2352","slikama","slika_loc_Pl",13
"2353","smrt","smrt_nom_Sg",587
"2354","smrti","smrt_gen_Sg",679
"2355","smrti","smrt_dat_Sg",62
"2356","smrt","smrt_acc_Sg",394
"2357","smrću","smrt_ins_Sg",105
"2358","smrti","smrt_loc_Sg",78
"2359","smrti","smrt_nom_Pl",31
"2360","smrti","smrt_gen_Pl",26
"2361","smrtima","smrt_dat_Pl",1
"2362","smrti","smrt_acc_Pl",11
"2363","smrtima","smrt_ins_Pl",1
"2364","smrtima","smrt_loc_Pl",1
"2365","snaga","snaga_nom_Sg",236
"2366","snage","snaga_gen_Sg",295
"2367","snazi","snaga_dat_Sg",8
"2368","snagu","snaga_acc_Sg",248
"2369","snagom","snaga_ins_Sg",178
"2370","snazi","snaga_loc_Sg",53
"2371","snage","snaga_nom_Pl",101
"2372","snaga","snaga_gen_Pl",198
"2373","snagama","snaga_dat_Pl",8
"2374","snage","snaga_acc_Pl",69
"2375","snagama","snaga_ins_Pl",31
"2376","snagama","snaga_loc_Pl",10
"2377","srce","srce_nom_Sg",1065
"2378","srca","srce_gen_Sg",861
"2379","srcu","srce_dat_Sg",124
"2380","srce","srce_acc_Sg",759
"2381","srcem","srce_ins_Sg",300
"2382","srcu","srce_loc_Sg",504
"2383","srca","srce_nom_Pl",167
"2384","srca","srce_gen_Pl",46
"2385","srcima","srce_dat_Pl",4
"2386","srca","srce_acc_Pl",137
"2387","srcima","srce_ins_Pl",12
"2388","srcima","srce_loc_Pl",25
"2389","srez","srez_nom_Sg",45
"2390","sreza","srez_gen_Sg",155
"2391","srezu","srez_dat_Sg",4
"2392","srez","srez_acc_Sg",6
"2393","srezom","srez_ins_Sg",3
"2394","srezu","srez_loc_Sg",133
"2395","srezovi","srez_nom_Pl",11
"2396","srezova","srez_gen_Pl",43
"2397","srezovima","srez_dat_Pl",2
"2398","srezove","srez_acc_Pl",10
"2399","srezovima","srez_ins_Pl",9
"2400","srezovima","srez_loc_Pl",22
"2401","stado","stado_nom_Sg",34
"2402","stada","stado_gen_Sg",25
"2403","stadu","stado_dat_Sg",1
"2404","stado","stado_acc_Sg",18
"2405","stadom","stado_ins_Sg",10
"2406","stadu","stado_loc_Sg",4
"2407","stada","stado_nom_Pl",46
"2408","stada","stado_gen_Pl",13
"2409","stadima","stado_dat_Pl",2
"2410","stada","stado_acc_Pl",30
"2411","stadima","stado_ins_Pl",6
"2412","stadima","stado_loc_Pl",1
"2413","staklo","staklo_nom_Sg",38
"2414","stakla","staklo_gen_Sg",72
"2415","staklu","staklo_dat_Sg",2
"2416","staklo","staklo_acc_Sg",42
"2417","staklom","staklo_ins_Sg",20
"2418","staklu","staklo_loc_Sg",27
"2419","stakla","staklo_nom_Pl",19
"2420","stakala","staklo_gen_Pl",7
"2421","staklima","staklo_dat_Pl",1
"2422","stakla","staklo_acc_Pl",28
"2423","staklima","staklo_ins_Pl",5
"2424","staklima","staklo_loc_Pl",9
"2425","stan","stan_nom_Sg",429
"2426","stana","stan_gen_Sg",126
"2427","stanu","stan_dat_Sg",3
"2428","stan","stan_acc_Sg",345
"2429","stanom","stan_ins_Sg",20
"2430","stanu","stan_loc_Sg",30
"2431","stanovi","stan_nom_Pl",39
"2432","stanova","stan_gen_Pl",33
"2433","stanovima","stan_dat_Pl",1
"2434","stanove","stan_acc_Pl",33
"2435","stanovima","stan_ins_Pl",3
"2436","stanovima","stan_loc_Pl",5
"2437","stanica","stanica_nom_Sg",91
"2438","stanice","stanica_gen_Sg",101
"2439","stanici","stanica_dat_Sg",7
"2440","stanicu","stanica_acc_Sg",30
"2441","stanicom","stanica_ins_Sg",9
"2442","stanici","stanica_loc_Sg",88
"2443","stanice","stanica_nom_Pl",45
"2444","stanica","stanica_gen_Pl",42
"2445","stanicama","stanica_dat_Pl",1
"2446","stanice","stanica_acc_Pl",18
"2447","stanicama","stanica_ins_Pl",1
"2448","stanicama","stanica_loc_Pl",11
"2449","staza","staza_nom_Sg",83
"2450","staze","staza_gen_Sg",50
"2451","stazi","staza_dat_Sg",5
"2452","stazu","staza_acc_Sg",61
"2453","stazom","staza_ins_Sg",91
"2454","stazi","staza_loc_Sg",132
"2455","staze","staza_nom_Pl",82
"2456","staza","staza_gen_Pl",35
"2457","stazama","staza_dat_Pl",4
"2458","staze","staza_acc_Pl",96
"2459","stazama","staza_ins_Pl",49
"2460","stazama","staza_loc_Pl",37
"2461","stena","stena_nom_Sg",44
"2462","stene","stena_gen_Sg",37
"2463","steni","stena_dat_Sg",11
"2464","stenu","stena_acc_Sg",30
"2465","stenom","stena_ins_Sg",9
"2466","stijeni","stena_loc_Sg",44
"2467","stene","stena_nom_Pl",32
"2468","stena","stena_gen_Pl",45
"2469","stenama","stena_dat_Pl",1
"2470","stene","stena_acc_Pl",48
"2471","stenama","stena_ins_Pl",5
"2472","stijenama","stena_loc_Pl",11
"2473","stih","stih_nom_Sg",27
"2474","stiha","stih_gen_Sg",30
"2475","stihu","stih_dat_Sg",3
"2476","stih","stih_acc_Sg",39
"2477","stihom","stih_ins_Sg",24
"2478","stihu","stih_loc_Sg",17
"2479","stihovi","stih_nom_Pl",39
"2480","stihova","stih_gen_Pl",29
"2481","stihovima","stih_dat_Pl",2
"2482","stihove","stih_acc_Pl",61
"2483","stihovima","stih_ins_Pl",5
"2484","stihovima","stih_loc_Pl",14
"2485","sto","sto_nom_Sg",50
"2486","stola","sto_gen_Sg",94
"2487","stolu","sto_dat_Sg",3
"2488","sto","sto_acc_Sg",87
"2489","stolom","sto_ins_Sg",73
"2490","stolu","sto_loc_Sg",122
"2491","stolova","sto_nom_Pl",15
"2492","stolova","sto_gen_Pl",4
"2493","stolovima","sto_dat_Pl",2
"2494","stolove","sto_acc_Pl",7
"2495","stolovima","sto_ins_Pl",9
"2496","stolovim","sto_loc_Pl",2
"2497","stopa","stopa_nom_Sg",26
"2498","stope","stopa_gen_Sg",11
"2499","stopi","stopa_dat_Sg",3
"2500","stopu","stopa_acc_Sg",45
"2501","stopom","stopa_ins_Sg",10
"2502","stopi","stopa_loc_Sg",8
"2503","stope","stopa_nom_Pl",107
"2504","stopa","stopa_gen_Pl",52
"2505","stopama","stopa_dat_Pl",1
"2506","stope","stopa_acc_Pl",64
"2507","stopama","stopa_ins_Pl",43
"2508","stopama","stopa_loc_Pl",6
"2509","strana","strana_nom_Sg",44
"2510","strane","strana_gen_Sg",376
"2511","strani","strana_dat_Sg",8
"2512","stranu","strana_acc_Sg",106
"2513","stranom","strana_ins_Sg",18
"2514","strani","strana_loc_Sg",122
"2515","strane","strana_nom_Pl",58
"2516","strana","strana_gen_Pl",141
"2517","stranama","strana_dat_Pl",7
"2518","strane","strana_acc_Pl",153
"2519","stranama","strana_ins_Pl",12
"2520","stranama","strana_loc_Pl",25
"2521","stranka","stranka_nom_Sg",42
"2522","stranke","stranka_gen_Sg",146
"2523","stranci","stranka_dat_Sg",11
"2524","stranku","stranka_acc_Sg",9
"2525","strankom","stranka_ins_Sg",2
"2526","stranci","stranka_loc_Sg",9
"2527","stranke","stranka_nom_Pl",32
"2528","stranaka","stranka_gen_Pl",24
"2529","strankama","stranka_dat_Pl",5
"2530","stranke","stranka_acc_Pl",6
"2531","strankama","stranka_ins_Pl",2
"2532","strankama","stranka_loc_Pl",4
"2533","strast","strast_nom_Sg",55
"2534","strasti","strast_gen_Sg",116
"2535","strasti","strast_dat_Sg",2
"2536","strast","strast_acc_Sg",27
"2537","strašću","strast_ins_Sg",32
"2538","strasti","strast_loc_Sg",11
"2539","strasti","strast_nom_Pl",32
"2540","strasti","strast_gen_Pl",36
"2541","strastima","strast_dat_Pl",1
"2542","strasti","strast_acc_Pl",21
"2543","strastima","strast_ins_Pl",3
"2544","strastima","strast_loc_Pl",1
"2545","struja","struja_nom_Sg",30
"2546","struje","struja_gen_Sg",40
"2547","struji","struja_dat_Sg",2
"2548","struju","struja_acc_Sg",23
"2549","strujom","struja_ins_Sg",9
"2550","struji","struja_loc_Sg",6
"2551","struje","struja_nom_Pl",16
"2552","struja","struja_gen_Pl",10
"2553","strujama","struja_dat_Pl",2
"2554","struje","struja_acc_Pl",9
"2555","strujama","struja_ins_Pl",9
"2556","strujama","struja_loc_Pl",6
"2557","sud","sud_nom_Sg",38
"2558","suda","sud_gen_Sg",36
"2559","sudu","sud_dat_Sg",9
"2560","sud","sud_acc_Sg",37
"2561","sudom","sud_ins_Sg",22
"2562","sudu","sud_loc_Sg",17
"2563","sudovi","sud_nom_Pl",8
"2564","sudova","sud_gen_Pl",21
"2565","sudovima","sud_dat_Pl",1
"2566","sudove","sud_acc_Pl",9
"2567","sudovima","sud_ins_Pl",2
"2568","sudovima","sud_loc_Pl",4
"2569","sunce","sunce_nom_Sg",1016
"2570","sunca","sunce_gen_Sg",869
"2571","suncu","sunce_dat_Sg",157
"2572","sunce","sunce_acc_Sg",324
"2573","suncem","sunce_ins_Sg",279
"2574","suncu","sunce_loc_Sg",207
"2575","sunca","sunce_nom_Pl",54
"2576","sunaca","sunce_gen_Pl",10
"2577","suncima","sunce_dat_Pl",1
"2578","sunca","sunce_acc_Pl",3
"2579","suncima","sunce_ins_Pl",2
"2580","suncima","sunce_loc_Pl",1
"2581","sused","sused_nom_Sg",46
"2582","suseda","sused_gen_Sg",23
"2583","susedu","sused_dat_Sg",11
"2584","suseda","sused_acc_Sg",12
"2585","susedom","sused_ins_Sg",6
"2586","susedu","sused_loc_Sg",1
"2587","susjedi","sused_nom_Pl",26
"2588","suseda","sused_gen_Pl",11
"2589","susedima","sused_dat_Pl",2
"2590","susjede","sused_acc_Pl",8
"2591","susedima","sused_ins_Pl",6
"2592","susedima","sused_loc_Pl",1
"2593","suza","suza_nom_Sg",190
"2594","suze","suza_gen_Sg",52
"2595","suzi","suza_dat_Sg",7
"2596","suzu","suza_acc_Sg",85
"2597","suzom","suza_ins_Sg",76
"2598","suzi","suza_loc_Sg",18
"2599","suze","suza_nom_Pl",251
"2600","suza","suza_gen_Pl",235
"2601","suzama","suza_dat_Pl",2
"2602","suze","suza_acc_Pl",188
"2603","suzama","suza_ins_Pl",74
"2604","suzama","suza_loc_Pl",27
"2605","svet","svet_nom_Sg",385
"2606","sveta","svet_gen_Sg",770
"2607","svetu","svet_dat_Sg",100
"2608","svet","svet_acc_Sg",429
"2609","svetom","svet_ins_Sg",161
"2610","svetu","svet_loc_Sg",655
"2611","svetovi","svet_nom_Pl",25
"2612","svetova","svet_gen_Pl",14
"2613","svjetovima","svet_dat_Pl",1
"2614","svetove","svet_acc_Pl",26
"2615","svetovima","svet_ins_Pl",2
"2616","svijetovima","svet_loc_Pl",1
"2617","svitanje","svitanje_nom_Sg",24
"2618","svitanja","svitanje_gen_Sg",58
"2619","svitanju","svitanje_dat_Sg",6
"2620","svitanje","svitanje_acc_Sg",67
"2621","svitanjem","svitanje_ins_Sg",6
"2622","svitanju","svitanje_loc_Sg",15
"2623","svitanja","svitanje_nom_Pl",13
"2624","svitanja","svitanje_gen_Pl",15
"2625","svitanjima","svitanje_dat_Pl",2
"2626","svitanja","svitanje_acc_Pl",21
"2627","svitanjima","svitanje_ins_Pl",3
"2628","svitanjima","svitanje_loc_Pl",3
"2629","tamnica","tamnica_nom_Sg",27
"2630","tamnice","tamnica_gen_Sg",41
"2631","tamnici","tamnica_dat_Sg",1
"2632","tamnicu","tamnica_acc_Sg",13
"2633","tamnicom","tamnica_ins_Sg",3
"2634","tamnici","tamnica_loc_Sg",23
"2635","tamnice","tamnica_nom_Pl",12
"2636","tamnica","tamnica_gen_Pl",25
"2637","tamnicama","tamnica_dat_Pl",2
"2638","tamnice","tamnica_acc_Pl",5
"2639","tamnicama","tamnica_ins_Pl",1
"2640","tamnicama","tamnica_loc_Pl",10
"2641","telo","telo_nom_Sg",223
"2642","tela","telo_gen_Sg",274
"2643","telu","telo_dat_Sg",24
"2644","telo","telo_acc_Sg",240
"2645","telom","telo_ins_Sg",106
"2646","telu","telo_loc_Sg",134
"2647","tela","telo_nom_Pl",59
"2648","tela","telo_gen_Pl",27
"2649","tijela","telo_dat_Pl",12
"2650","tela","telo_acc_Pl",72
"2651","telima","telo_ins_Pl",13
"2652","tijelima","telo_loc_Pl",7
"2653","tišina","tišina_nom_Sg",336
"2654","tišine","tišina_gen_Sg",184
"2655","tišini","tišina_dat_Sg",14
"2656","tišinu","tišina_acc_Sg",187
"2657","tišinom","tišina_ins_Sg",61
"2658","tišini","tišina_loc_Sg",146
"2659","tišine","tišina_nom_Pl",43
"2660","tišina","tišina_gen_Pl",40
"2661","tišinama","tišina_dat_Pl",1
"2662","tišine","tišina_acc_Pl",30
"2663","tišinama","tišina_ins_Pl",7
"2664","tišinama","tišina_loc_Pl",9
"2665","trag","trag_nom_Sg",117
"2666","traga","trag_gen_Sg",83
"2667","tragu","trag_dat_Sg",4
"2668","trag","trag_acc_Sg",138
"2669","tragom","trag_ins_Sg",78
"2670","tragu","trag_loc_Sg",44
"2671","tragovi","trag_nom_Pl",54
"2672","tragova","trag_gen_Pl",15
"2673","tragovima","trag_dat_Pl",2
"2674","tragove","trag_acc_Pl",69
"2675","tragovima","trag_ins_Pl",15
"2676","tragovima","trag_loc_Pl",4
"2677","trava","trava_nom_Sg",317
"2678","trave","trava_gen_Sg",192
"2679","travi","trava_dat_Sg",28
"2680","travu","trava_acc_Sg",152
"2681","travom","trava_ins_Sg",71
"2682","travi","trava_loc_Sg",246
"2683","trave","trava_nom_Pl",119
"2684","trava","trava_gen_Pl",164
"2685","travama","trava_dat_Pl",13
"2686","trave","trava_acc_Pl",98
"2687","travama","trava_ins_Pl",17
"2688","travama","trava_loc_Pl",22
"2689","trešnja","trešnja_nom_Sg",30
"2690","trešnje","trešnja_gen_Sg",13
"2691","trešnji","trešnja_dat_Sg",2
"2692","trešnju","trešnja_acc_Sg",3
"2693","trešnjom","trešnja_ins_Sg",6
"2694","trešnji","trešnja_loc_Sg",2
"2695","trešnje","trešnja_nom_Pl",21
"2696","trešanja","trešnja_gen_Pl",10
"2697","trešnjama","trešnja_dat_Pl",1
"2698","trešnje","trešnja_acc_Pl",21
"2699","trešnjama","trešnja_ins_Pl",11
"2700","trešnjama","trešnja_loc_Pl",6
"2701","trenutak","trenutak_nom_Sg",69
"2702","trenutka","trenutak_gen_Sg",86
"2703","trenutku","trenutak_dat_Sg",2
"2704","trenutak","trenutak_acc_Sg",112
"2705","trenutkom","trenutak_ins_Sg",3
"2706","trenutku","trenutak_loc_Sg",147
"2707","trenuci","trenutak_nom_Pl",30
"2708","trenutaka","trenutak_gen_Pl",26
"2709","trenutcima","trenutak_dat_Pl",1
"2710","trenutke","trenutak_acc_Pl",24
"2711","trenucima","trenutak_ins_Pl",1
"2712","trenucima","trenutak_loc_Pl",16
"2713","tuga","tuga_nom_Sg",387
"2714","tuge","tuga_gen_Sg",274
"2715","tuzi","tuga_dat_Sg",14
"2716","tugu","tuga_acc_Sg",294
"2717","tugom","tuga_ins_Sg",153
"2718","tuzi","tuga_loc_Sg",49
"2719","tuge","tuga_nom_Pl",36
"2720","tuga","tuga_gen_Pl",23
"2721","tugama","tuga_dat_Pl",1
"2722","tuge","tuga_acc_Pl",33
"2723","tugama","tuga_ins_Pl",3
"2724","tugama","tuga_loc_Pl",5
"2725","ugao","ugao_nom_Sg",32
"2726","ugla","ugao_gen_Sg",53
"2727","uglu","ugao_dat_Sg",1
"2728","ugao","ugao_acc_Sg",32
"2729","uglom","ugao_ins_Sg",16
"2730","uglu","ugao_loc_Sg",114
"2731","uglovi","ugao_nom_Pl",10
"2732","uglova","ugao_gen_Pl",18
"2733","uglovima","ugao_dat_Pl",2
"2734","uglove","ugao_acc_Pl",13
"2735","uglovima","ugao_ins_Pl",3
"2736","uglovima","ugao_loc_Pl",20
"2737","ugovor","ugovor_nom_Sg",42
"2738","ugovora","ugovor_gen_Sg",148
"2739","ugovoru","ugovor_dat_Sg",4
