"","WordForm","LemmaCase","Frequency"
"2134","речи","реч_acc_Pl",391
"2135","речима","реч_ins_Pl",102
"2136","речима","реч_loc_Pl",56
"2137","река","река_nom_Sg",316
"2138","реке","река_gen_Sg",252
"2139","реци","река_dat_Sg",21
"2140","реку","река_acc_Sg",193
"2141","реком","река_ins_Sg",106
"2142","реци","река_loc_Sg",99
"2143","реке","река_nom_Pl",161
"2144","река","река_gen_Pl",155
"2145","рекама","река_dat_Pl",4
"2146","реке","река_acc_Pl",74
"2147","рекама","река_ins_Pl",23
"2148","ријекама","река_loc_Pl",20
"2149","риба","риба_nom_Sg",71
"2150","рибе","риба_gen_Sg",34
"2151","риби","риба_dat_Sg",2
"2152","рибу","риба_acc_Sg",27
"2153","рибом","риба_ins_Sg",9
"2154","риби","риба_loc_Sg",2
"2155","рибе","риба_nom_Pl",88
"2156","риба","риба_gen_Pl",95
"2157","рибама","риба_dat_Pl",8
"2158","рибе","риба_acc_Pl",24
"2159","рибама","риба_ins_Pl",16
"2160","рибама","риба_loc_Pl",3
"2161","ружа","ружа_nom_Sg",72
"2162","руже","ружа_gen_Sg",24
"2163","ружи","ружа_dat_Sg",7
"2164","ружу","ружа_acc_Sg",27
"2165","ружом","ружа_ins_Sg",18
"2166","ружи","ружа_loc_Sg",18
"2167","руже","ружа_nom_Pl",101
"2168","ружа","ружа_gen_Pl",84
"2169","ружама","ружа_dat_Pl",1
"2170","руже","ружа_acc_Pl",53
"2171","ружама","ружа_ins_Pl",7
"2172","ружама","ружа_loc_Pl",4
"2173","руб","руб_nom_Sg",15
"2174","руба","руб_gen_Sg",44
"2175","рубу","руб_dat_Sg",3
"2176","руб","руб_acc_Sg",23
"2177","рубом","руб_ins_Sg",30
"2178","рубу","руб_loc_Sg",110
"2179","рубови","руб_nom_Pl",9
"2180","рубова","руб_gen_Pl",6
"2181","рубовима","руб_dat_Pl",1
"2182","рубове","руб_acc_Pl",14
"2183","рубовима","руб_ins_Pl",5
"2184","рубовима","руб_loc_Pl",8
"2185","рука","рука_nom_Sg",548
"2186","руке","рука_gen_Sg",212
"2187","руци","рука_dat_Sg",18
"2188","руку","рука_acc_Sg",552
"2189","руком","рука_ins_Sg",446
"2190","руци","рука_loc_Sg",291
"2191","руке","рука_nom_Pl",925
"2192","руку","рука_gen_Pl",382
"2193","рукама","рука_dat_Pl",7
"2194","руке","рука_acc_Pl",912
"2195","рукама","рука_ins_Pl",280
"2196","рукама","рука_loc_Pl",216
"2197","сан","сан_nom_Sg",625
"2198","сна","сан_gen_Sg",564
"2199","сну","сан_dat_Sg",48
"2200","сан","сан_acc_Sg",459
"2201","сном","сан_ins_Sg",129
"2202","сну","сан_loc_Sg",383
"2203","снови","сан_nom_Pl",319
"2204","снова","сан_gen_Pl",599
"2205","сновима","сан_dat_Pl",16
"2206","снове","сан_acc_Pl",362
"2207","сновима","сан_ins_Pl",60
"2208","сновима","сан_loc_Pl",80
"2209","састанак","састанак_nom_Sg",86
"2210","састанка","састанак_gen_Sg",46
"2211","састанку","састанак_dat_Sg",18
"2212","састанак","састанак_acc_Sg",70
"2213","састанком","састанак_ins_Sg",1
"2214","састанку","састанак_loc_Sg",103
"2215","састанци","састанак_nom_Pl",30
"2216","састанака","састанак_gen_Pl",16
"2217","састанцима","састанак_dat_Pl",1
"2218","састанке","састанак_acc_Pl",20
"2219","састанцима","састанак_ins_Pl",1
"2220","састанцима","састанак_loc_Pl",17
"2221","сат","сат_nom_Sg",103
"2222","сата","сат_gen_Sg",95
"2223","сату","сат_dat_Sg",4
"2224","сат","сат_acc_Sg",74
"2225","сатом","сат_ins_Sg",10
"2226","сату","сат_loc_Sg",22
"2227","сати","сат_nom_Pl",65
"2228","сати","сат_gen_Pl",86
"2229","сатовима","сат_dat_Pl",1
"2230","сате","сат_acc_Pl",69
"2231","сатима","сат_ins_Pl",21
"2232","сатима","сат_loc_Pl",9
"2233","савет","савет_nom_Sg",120
"2234","савета","савет_gen_Sg",181
"2235","савету","савет_dat_Sg",19
"2236","савет","савет_acc_Sg",22
"2237","саветом","савет_ins_Sg",6
"2238","савету","савет_loc_Sg",24
"2239","савети","савет_nom_Pl",35
"2240","савета","савет_gen_Pl",34
"2241","саветима","савет_dat_Pl",2
"2242","савете","савет_acc_Pl",17
"2243","саветима","савет_ins_Pl",6
"2244","саветима","савет_loc_Pl",12
"2245","савез","савез_nom_Sg",96
"2246","савеза","савез_gen_Sg",294
"2247","савезу","савез_dat_Sg",19
"2248","савез","савез_acc_Sg",13
"2249","савезом","савез_ins_Sg",5
"2250","савезу","савез_loc_Sg",24
"2251","савези","савез_nom_Pl",24
"2252","савеза","савез_gen_Pl",27
"2253","савезима","савез_dat_Pl",3
"2254","савезе","савез_acc_Pl",7
"2255","савезима","савез_ins_Pl",1
"2256","савезима","савез_loc_Pl",4
"2257","сећање","сећање_nom_Sg",93
"2258","сећања","сећање_gen_Sg",112
"2259","сећању","сећање_dat_Sg",3
"2260","сећање","сећање_acc_Sg",33
"2261","сећањем","сећање_ins_Sg",4
"2262","сећању","сећање_loc_Sg",43
"2263","сећања","сећање_nom_Pl",53
"2264","сећања","сећање_gen_Pl",41
"2265","сећањима","сећање_dat_Pl",2
"2266","сећања","сећање_acc_Pl",37
"2267","сећањима","сећање_ins_Pl",4
"2268","сећањима","сећање_loc_Pl",5
"2269","село","село_nom_Sg",184
"2270","села","село_gen_Sg",299
"2271","селу","село_dat_Sg",32
"2272","село","село_acc_Sg",165
"2273","селом","село_ins_Sg",60
"2274","селу","село_loc_Sg",316
"2275","села","село_nom_Pl",81
"2276","села","село_gen_Pl",88
"2277","селима","село_dat_Pl",4
"2278","села","село_acc_Pl",75
"2279","селима","село_ins_Pl",12
"2280","селима","село_loc_Pl",73
"2281","сенка","сенка_nom_Sg",290
"2282","сенке","сенка_gen_Sg",75
"2283","сенци","сенка_dat_Sg",13
"2284","сенку","сенка_acc_Sg",104
"2285","сенком","сенка_ins_Sg",79
"2286","сенци","сенка_loc_Sg",105
"2287","сенке","сенка_nom_Pl",229
"2288","сенки","сенка_gen_Pl",90
"2289","сенкама","сенка_dat_Pl",75
"2290","сенке","сенка_acc_Pl",90
"2291","сенкама","сенка_ins_Pl",26
"2292","сенкама","сенка_loc_Pl",16
"2293","сељак","сељак_nom_Sg",78
"2294","сељака","сељак_gen_Sg",18
"2295","сељаку","сељак_dat_Sg",11
"2296","сељака","сељак_acc_Sg",8
"2297","сељаком","сељак_ins_Sg",2
"2298","сељаку","сељак_loc_Sg",3
"2299","сељаци","сељак_nom_Pl",106
"2300","сељака","сељак_gen_Pl",65
"2301","сељацима","сељак_dat_Pl",15
"2302","сељаке","сељак_acc_Pl",13
"2303","сељацима","сељак_ins_Pl",4
"2304","сељацима","сељак_loc_Pl",5
"2305","схватање","схватање_nom_Sg",10
"2306","схватања","схватање_gen_Sg",5
"2307","схватању","схватање_dat_Sg",5
"2308","схватање","схватање_acc_Sg",7
"2309","схватањем","схватање_ins_Sg",2
"2310","схватању","схватање_loc_Sg",6
"2311","схватања","схватање_nom_Pl",8
"2312","схватања","схватање_gen_Pl",4
"2313","схватањима","схватање_dat_Pl",1
"2314","схватања","схватање_acc_Pl",6
"2315","схватањима","схватање_ins_Pl",2
"2316","схватањима","схватање_loc_Pl",5
"2317","сила","сила_nom_Sg",54
"2318","силе","сила_gen_Sg",40
"2319","сили","сила_dat_Sg",14
"2320","силу","сила_acc_Sg",16
"2321","силом","сила_ins_Sg",36
"2322","сили","сила_loc_Sg",5
"2323","силе","сила_nom_Pl",91
"2324","сила","сила_gen_Pl",72
"2325","силама","сила_dat_Pl",9
"2326","силе","сила_acc_Pl",15
"2327","силама","сила_ins_Pl",9
"2328","силама","сила_loc_Pl",1
"2329","син","син_nom_Sg",217
"2330","сина","син_gen_Sg",113
"2331","сину","син_dat_Sg",55
"2332","сина","син_acc_Sg",149
"2333","сином","син_ins_Sg",21
"2334","сину","син_loc_Sg",10
"2335","синови","син_nom_Pl",59
"2336","синова","син_gen_Pl",28
"2337","синовима","син_dat_Pl",8
"2338","синове","син_acc_Pl",35
"2339","синовима","син_ins_Pl",4
"2340","синовима","син_loc_Pl",1
"2341","слика","слика_nom_Sg",196
"2342","слике","слика_gen_Sg",37
"2343","слици","слика_dat_Sg",11
"2344","слику","слика_acc_Sg",105
"2345","сликом","слика_ins_Sg",36
"2346","слици","слика_loc_Sg",77
"2347","слике","слика_nom_Pl",70
"2348","слика","слика_gen_Pl",99
"2349","сликама","слика_dat_Pl",2
"2350","слике","слика_acc_Pl",70
"2351","сликама","слика_ins_Pl",10
"2352","сликама","слика_loc_Pl",13
"2353","смрт","смрт_nom_Sg",587
"2354","смрти","смрт_gen_Sg",679
"2355","смрти","смрт_dat_Sg",62
"2356","смрт","смрт_acc_Sg",394
"2357","смрћу","смрт_ins_Sg",105
"2358","смрти","смрт_loc_Sg",78
"2359","смрти","смрт_nom_Pl",31
"2360","смрти","смрт_gen_Pl",26
"2361","смртима","смрт_dat_Pl",1
"2362","смрти","смрт_acc_Pl",11
"2363","смртима","смрт_ins_Pl",1
"2364","смртима","смрт_loc_Pl",1
"2365","снага","снага_nom_Sg",236
"2366","снаге","снага_gen_Sg",295
"2367","снази","снага_dat_Sg",8
"2368","снагу","снага_acc_Sg",248
"2369","снагом","снага_ins_Sg",178
"2370","снази","снага_loc_Sg",53
"2371","снаге","снага_nom_Pl",101
"2372","снага","снага_gen_Pl",198
"2373","снагама","снага_dat_Pl",8
"2374","снаге","снага_acc_Pl",69
"2375","снагама","снага_ins_Pl",31
"2376","снагама","снага_loc_Pl",10
"2377","срце","срце_nom_Sg",1065
"2378","срца","срце_gen_Sg",861
"2379","срцу","срце_dat_Sg",124
"2380","срце","срце_acc_Sg",759
"2381","срцем","срце_ins_Sg",300
"2382","срцу","срце_loc_Sg",504
"2383","срца","срце_nom_Pl",167
"2384","срца","срце_gen_Pl",46
"2385","срцима","срце_dat_Pl",4
"2386","срца","срце_acc_Pl",137
"2387","срцима","срце_ins_Pl",12
"2388","срцима","срце_loc_Pl",25
"2389","срез","срез_nom_Sg",45
"2390","среза","срез_gen_Sg",155
"2391","срезу","срез_dat_Sg",4
"2392","срез","срез_acc_Sg",6
"2393","срезом","срез_ins_Sg",3
"2394","срезу","срез_loc_Sg",133
"2395","срезови","срез_nom_Pl",11
"2396","срезова","срез_gen_Pl",43
"2397","срезовима","срез_dat_Pl",2
"2398","срезове","срез_acc_Pl",10
"2399","срезовима","срез_ins_Pl",9
"2400","срезовима","срез_loc_Pl",22
"2401","стадо","стадо_nom_Sg",34
"2402","стада","стадо_gen_Sg",25
"2403","стаду","стадо_dat_Sg",1
"2404","стадо","стадо_acc_Sg",18
"2405","стадом","стадо_ins_Sg",10
"2406","стаду","стадо_loc_Sg",4
"2407","стада","стадо_nom_Pl",46
"2408","стада","стадо_gen_Pl",13
"2409","стадима","стадо_dat_Pl",2
"2410","стада","стадо_acc_Pl",30
"2411","стадима","стадо_ins_Pl",6
"2412","стадима","стадо_loc_Pl",1
"2413","стакло","стакло_nom_Sg",38
"2414","стакла","стакло_gen_Sg",72
"2415","стаклу","стакло_dat_Sg",2
"2416","стакло","стакло_acc_Sg",42
"2417","стаклом","стакло_ins_Sg",20
"2418","стаклу","стакло_loc_Sg",27
"2419","стакла","стакло_nom_Pl",19
"2420","стакала","стакло_gen_Pl",7
"2421","стаклима","стакло_dat_Pl",1
"2422","стакла","стакло_acc_Pl",28
"2423","стаклима","стакло_ins_Pl",5
"2424","стаклима","стакло_loc_Pl",9
"2425","стан","стан_nom_Sg",429
"2426","стана","стан_gen_Sg",126
"2427","стану","стан_dat_Sg",3
"2428","стан","стан_acc_Sg",345
"2429","станом","стан_ins_Sg",20
"2430","стану","стан_loc_Sg",30
"2431","станови","стан_nom_Pl",39
"2432","станова","стан_gen_Pl",33
"2433","становима","стан_dat_Pl",1
"2434","станове","стан_acc_Pl",33
"2435","становима","стан_ins_Pl",3
"2436","становима","стан_loc_Pl",5
"2437","станица","станица_nom_Sg",91
"2438","станице","станица_gen_Sg",101
"2439","станици","станица_dat_Sg",7
"2440","станицу","станица_acc_Sg",30
"2441","станицом","станица_ins_Sg",9
"2442","станици","станица_loc_Sg",88
"2443","станице","станица_nom_Pl",45
"2444","станица","станица_gen_Pl",42
"2445","станицама","станица_dat_Pl",1
"2446","станице","станица_acc_Pl",18
"2447","станицама","станица_ins_Pl",1
"2448","станицама","станица_loc_Pl",11
"2449","стаза","стаза_nom_Sg",83
"2450","стазе","стаза_gen_Sg",50
"2451","стази","стаза_dat_Sg",5
"2452","стазу","стаза_acc_Sg",61
"2453","стазом","стаза_ins_Sg",91
"2454","стази","стаза_loc_Sg",132
"2455","стазе","стаза_nom_Pl",82
"2456","стаза","стаза_gen_Pl",35
"2457","стазама","стаза_dat_Pl",4
"2458","стазе","стаза_acc_Pl",96
"2459","стазама","стаза_ins_Pl",49
"2460","стазама","стаза_loc_Pl",37
"2461","стена","стена_nom_Sg",44
"2462","стене","стена_gen_Sg",37
"2463","стени","стена_dat_Sg",11
"2464","стену","стена_acc_Sg",30
"2465","стеном","стена_ins_Sg",9
"2466","стијени","стена_loc_Sg",44
"2467","стене","стена_nom_Pl",32
"2468","стена","стена_gen_Pl",45
"2469","стенама","стена_dat_Pl",1
"2470","стене","стена_acc_Pl",48
"2471","стенама","стена_ins_Pl",5
"2472","стијенама","стена_loc_Pl",11
"2473","стих","стих_nom_Sg",27
"2474","стиха","стих_gen_Sg",30
"2475","стиху","стих_dat_Sg",3
"2476","стих","стих_acc_Sg",39
"2477","стихом","стих_ins_Sg",24
"2478","стиху","стих_loc_Sg",17
"2479","стихови","стих_nom_Pl",39
"2480","стихова","стих_gen_Pl",29
"2481","стиховима","стих_dat_Pl",2
"2482","стихове","стих_acc_Pl",61
"2483","стиховима","стих_ins_Pl",5
"2484","стиховима","стих_loc_Pl",14
"2485","сто","сто_nom_Sg",50
"2486","стола","сто_gen_Sg",94
"2487","столу","сто_dat_Sg",3
"2488","сто","сто_acc_Sg",87
"2489","столом","сто_ins_Sg",73
"2490","столу","сто_loc_Sg",122
"2491","столова","сто_nom_Pl",15
"2492","столова","сто_gen_Pl",4
"2493","столовима","сто_dat_Pl",2
"2494","столове","сто_acc_Pl",7
"2495","столовима","сто_ins_Pl",9
"2496","столовим","сто_loc_Pl",2
"2497","стопа","стопа_nom_Sg",26
"2498","стопе","стопа_gen_Sg",11
"2499","стопи","стопа_dat_Sg",3
"2500","стопу","стопа_acc_Sg",45
"2501","стопом","стопа_ins_Sg",10
"2502","стопи","стопа_loc_Sg",8
"2503","стопе","стопа_nom_Pl",107
"2504","стопа","стопа_gen_Pl",52
"2505","стопама","стопа_dat_Pl",1
"2506","стопе","стопа_acc_Pl",64
"2507","стопама","стопа_ins_Pl",43
"2508","стопама","стопа_loc_Pl",6
"2509","страна","страна_nom_Sg",44
"2510","стране","страна_gen_Sg",376
"2511","страни","страна_dat_Sg",8
"2512","страну","страна_acc_Sg",106
"2513","страном","страна_ins_Sg",18
"2514","страни","страна_loc_Sg",122
"2515","стране","страна_nom_Pl",58
"2516","страна","страна_gen_Pl",141
"2517","странама","страна_dat_Pl",7
"2518","стране","страна_acc_Pl",153
"2519","странама","страна_ins_Pl",12
"2520","странама","страна_loc_Pl",25
"2521","странка","странка_nom_Sg",42
"2522","странке","странка_gen_Sg",146
"2523","странци","странка_dat_Sg",11
"2524","странку","странка_acc_Sg",9
"2525","странком","странка_ins_Sg",2
"2526","странци","странка_loc_Sg",9
"2527","странке","странка_nom_Pl",32
"2528","странака","странка_gen_Pl",24
"2529","странкама","странка_dat_Pl",5
"2530","странке","странка_acc_Pl",6
"2531","странкама","странка_ins_Pl",2
"2532","странкама","странка_loc_Pl",4
"2533","страст","страст_nom_Sg",55
"2534","страсти","страст_gen_Sg",116
"2535","страсти","страст_dat_Sg",2
"2536","страст","страст_acc_Sg",27
"2537","страшћу","страст_ins_Sg",32
"2538","страсти","страст_loc_Sg",11
"2539","страсти","страст_nom_Pl",32
"2540","страсти","страст_gen_Pl",36
"2541","страстима","страст_dat_Pl",1
"2542","страсти","страст_acc_Pl",21
"2543","страстима","страст_ins_Pl",3
"2544","страстима","страст_loc_Pl",1
"2545","струја","струја_nom_Sg",30
"2546","струје","струја_gen_Sg",40
"2547","струји","струја_dat_Sg",2
"2548","струју","струја_acc_Sg",23
"2549","струјом","струја_ins_Sg",9
"2550","струји","струја_loc_Sg",6
"2551","струје","струја_nom_Pl",16
"2552","струја","струја_gen_Pl",10
"2553","струјама","струја_dat_Pl",2
"2554","струје","струја_acc_Pl",9
"2555","струјама","струја_ins_Pl",9
"2556","струјама","струја_loc_Pl",6
"2557","суд","суд_nom_Sg",38
"2558","суда","суд_gen_Sg",36
"2559","суду","суд_dat_Sg",9
"2560","суд","суд_acc_Sg",37
"2561","судом","суд_ins_Sg",22
"2562","суду","суд_loc_Sg",17
"2563","судови","суд_nom_Pl",8
"2564","судова","суд_gen_Pl",21
"2565","судовима","суд_dat_Pl",1
"2566","судове","суд_acc_Pl",9
"2567","судовима","суд_ins_Pl",2
"2568","судовима","суд_loc_Pl",4
"2569","сунце","сунце_nom_Sg",1016
"2570","сунца","сунце_gen_Sg",869
"2571","сунцу","сунце_dat_Sg",157
"2572","сунце","сунце_acc_Sg",324
"2573","сунцем","сунце_ins_Sg",279
"2574","сунцу","сунце_loc_Sg",207
"2575","сунца","сунце_nom_Pl",54
"2576","сунаца","сунце_gen_Pl",10
"2577","сунцима","сунце_dat_Pl",1
"2578","сунца","сунце_acc_Pl",3
"2579","сунцима","сунце_ins_Pl",2
"2580","сунцима","сунце_loc_Pl",1
"2581","сусед","сусед_nom_Sg",46
"2582","суседа","сусед_gen_Sg",23
"2583","суседу","сусед_dat_Sg",11
"2584","суседа","сусед_acc_Sg",12
"2585","суседом","сусед_ins_Sg",6
"2586","суседу","сусед_loc_Sg",1
"2587","сусједи","сусед_nom_Pl",26
"2588","суседа","сусед_gen_Pl",11
"2589","суседима","сусед_dat_Pl",2
"2590","сусједе","сусед_acc_Pl",8
"2591","суседима","сусед_ins_Pl",6
"2592","суседима","сусед_loc_Pl",1
"2593","суза","суза_nom_Sg",190
"2594","сузе","суза_gen_Sg",52
"2595","сузи","суза_dat_Sg",7
"2596","сузу","суза_acc_Sg",85
"2597","сузом","суза_ins_Sg",76
"2598","сузи","суза_loc_Sg",18
"2599","сузе","суза_nom_Pl",251
"2600","суза","суза_gen_Pl",235
"2601","сузама","суза_dat_Pl",2
"2602","сузе","суза_acc_Pl",188
"2603","сузама","суза_ins_Pl",74
"2604","сузама","суза_loc_Pl",27
"2605","свет","свет_nom_Sg",385
"2606","света","свет_gen_Sg",770
"2607","свету","свет_dat_Sg",100
"2608","свет","свет_acc_Sg",429
"2609","светом","свет_ins_Sg",161
"2610","свету","свет_loc_Sg",655
"2611","светови","свет_nom_Pl",25
"2612","светова","свет_gen_Pl",14
"2613","свјетовима","свет_dat_Pl",1
"2614","светове","свет_acc_Pl",26
"2615","световима","свет_ins_Pl",2
"2616","свијетовима","свет_loc_Pl",1
"2617","свитање","свитање_nom_Sg",24
"2618","свитања","свитање_gen_Sg",58
"2619","свитању","свитање_dat_Sg",6
"2620","свитање","свитање_acc_Sg",67
"2621","свитањем","свитање_ins_Sg",6
"2622","свитању","свитање_loc_Sg",15
"2623","свитања","свитање_nom_Pl",13
"2624","свитања","свитање_gen_Pl",15
"2625","свитањима","свитање_dat_Pl",2
"2626","свитања","свитање_acc_Pl",21
"2627","свитањима","свитање_ins_Pl",3
"2628","свитањима","свитање_loc_Pl",3
"2629","тамница","тамница_nom_Sg",27
"2630","тамнице","тамница_gen_Sg",41
"2631","тамници","тамница_dat_Sg",1
"2632","тамницу","тамница_acc_Sg",13
"2633","тамницом","тамница_ins_Sg",3
"2634","тамници","тамница_loc_Sg",23
"2635","тамнице","тамница_nom_Pl",12
"2636","тамница","тамница_gen_Pl",25
"2637","тамницама","тамница_dat_Pl",2
"2638","тамнице","тамница_acc_Pl",5
"2639","тамницама","тамница_ins_Pl",1
"2640","тамницама","тамница_loc_Pl",10
"2641","тело","тело_nom_Sg",223
"2642","тела","тело_gen_Sg",274
"2643","телу","тело_dat_Sg",24
"2644","тело","тело_acc_Sg",240
"2645","телом","тело_ins_Sg",106
"2646","телу","тело_loc_Sg",134
"2647","тела","тело_nom_Pl",59
"2648","тела","тело_gen_Pl",27
"2649","тијела","тело_dat_Pl",12
"2650","тела","тело_acc_Pl",72
"2651","телима","тело_ins_Pl",13
"2652","тијелима","тело_loc_Pl",7
"2653","тишина","тишина_nom_Sg",336
"2654","тишине","тишина_gen_Sg",184
"2655","тишини","тишина_dat_Sg",14
"2656","тишину","тишина_acc_Sg",187
"2657","тишином","тишина_ins_Sg",61
"2658","тишини","тишина_loc_Sg",146
"2659","тишине","тишина_nom_Pl",43
"2660","тишина","тишина_gen_Pl",40
"2661","тишинама","тишина_dat_Pl",1
"2662","тишине","тишина_acc_Pl",30
"2663","тишинама","тишина_ins_Pl",7
"2664","тишинама","тишина_loc_Pl",9
"2665","траг","траг_nom_Sg",117
"2666","трага","траг_gen_Sg",83
"2667","трагу","траг_dat_Sg",4
"2668","траг","траг_acc_Sg",138
"2669","трагом","траг_ins_Sg",78
"2670","трагу","траг_loc_Sg",44
"2671","трагови","траг_nom_Pl",54
"2672","трагова","траг_gen_Pl",15
"2673","траговима","траг_dat_Pl",2
"2674","трагове","траг_acc_Pl",69
"2675","траговима","траг_ins_Pl",15
"2676","траговима","траг_loc_Pl",4
"2677","трава","трава_nom_Sg",317
"2678","траве","трава_gen_Sg",192
"2679","трави","трава_dat_Sg",28
"2680","траву","трава_acc_Sg",152
"2681","травом","трава_ins_Sg",71
"2682","трави","трава_loc_Sg",246
"2683","траве","трава_nom_Pl",119
"2684","трава","трава_gen_Pl",164
"2685","травама","трава_dat_Pl",13
"2686","траве","трава_acc_Pl",98
"2687","травама","трава_ins_Pl",17
"2688","травама","трава_loc_Pl",22
"2689","трешња","трешња_nom_Sg",30
"2690","трешње","трешња_gen_Sg",13
"2691","трешњи","трешња_dat_Sg",2
"2692","трешњу","трешња_acc_Sg",3
"2693","трешњом","трешња_ins_Sg",6
"2694","трешњи","трешња_loc_Sg",2
"2695","трешње","трешња_nom_Pl",21
"2696","трешања","трешња_gen_Pl",10
"2697","трешњама","трешња_dat_Pl",1
"2698","трешње","трешња_acc_Pl",21
"2699","трешњама","трешња_ins_Pl",11
"2700","трешњама","трешња_loc_Pl",6
"2701","тренутак","тренутак_nom_Sg",69
"2702","тренутка","тренутак_gen_Sg",86
"2703","тренутку","тренутак_dat_Sg",2
"2704","тренутак","тренутак_acc_Sg",112
"2705","тренутком","тренутак_ins_Sg",3
"2706","тренутку","тренутак_loc_Sg",147
"2707","тренуци","тренутак_nom_Pl",30
"2708","тренутака","тренутак_gen_Pl",26
"2709","тренутцима","тренутак_dat_Pl",1
"2710","тренутке","тренутак_acc_Pl",24
"2711","тренуцима","тренутак_ins_Pl",1
"2712","тренуцима","тренутак_loc_Pl",16
"2713","туга","туга_nom_Sg",387
"2714","туге","туга_gen_Sg",274
"2715","тузи","туга_dat_Sg",14
"2716","тугу","туга_acc_Sg",294
"2717","тугом","туга_ins_Sg",153
"2718","тузи","туга_loc_Sg",49
"2719","туге","туга_nom_Pl",36
"2720","туга","туга_gen_Pl",23
"2721","тугама","туга_dat_Pl",1
"2722","туге","туга_acc_Pl",33
"2723","тугама","туга_ins_Pl",3
"2724","тугама","туга_loc_Pl",5
"2725","угао","угао_nom_Sg",32
"2726","угла","угао_gen_Sg",53
"2727","углу","угао_dat_Sg",1
"2728","угао","угао_acc_Sg",32
"2729","углом","угао_ins_Sg",16
"2730","углу","угао_loc_Sg",114
"2731","углови","угао_nom_Pl",10
"2732","углова","угао_gen_Pl",18
"2733","угловима","угао_dat_Pl",2
"2734","углове","угао_acc_Pl",13
"2735","угловима","угао_ins_Pl",3
"2736","угловима","угао_loc_Pl",20
"2737","уговор","уговор_nom_Sg",42
"2738","уговора","уговор_gen_Sg",148
"2739","уговору","уговор_dat_Sg",4
"2740","уговор","уговор_acc_Sg",44
"2741","уговором","уговор_ins_Sg",24
"2742","уговору","уговор_loc_Sg",15
"2743","уговори","уговор_nom_Pl",10
"2744","уговора","уговор_gen_Pl",50
"2745","уговорима","уговор_dat_Pl",1
"2746","уговоре","уговор_acc_Pl",18
"2747","уговорима","уговор_ins_Pl",6
"2748","уговорима","уговор_loc_Pl",1
"2749","ухо","ухо_nom_Sg",23
"2750","уха","ухо_gen_Sg",39
"2751","уху","ухо_dat_Sg",11
"2752","ухо","ухо_acc_Sg",58
"2753","ухом","ухо_ins_Sg",13
"2754","уху","ухо_loc_Sg",17
"2755","уши","ухо_nom_Pl",27
"2756","ушију","ухо_gen_Pl",8
"2757","ушима","ухо_dat_Pl",1
"2758","уши","ухо_acc_Pl",50
"2759","ушима","ухо_ins_Pl",7
"2760","ушима","ухо_loc_Pl",16
"2761","улица","улица_nom_Sg",432
"2762","улице","улица_gen_Sg",167
"2763","улици","улица_dat_Sg",11
"2764","улицу","улица_acc_Sg",105
"2765","улицом","улица_ins_Sg",186
"2766","улици","улица_loc_Sg",290
"2767","улице","улица_nom_Pl",149
"2768","улица","улица_gen_Pl",151
"2769","улицама","улица_dat_Pl",9
"2770","улице","улица_acc_Pl",109
"2771","улицама","улица_ins_Pl",128
"2772","улицама","улица_loc_Pl",95
"2773","улога","улога_nom_Sg",58
"2774","улоге","улога_gen_Sg",19
"2775","улози","улога_dat_Sg",4
"2776","улогу","улога_acc_Sg",118
"2777","улогом","улога_ins_Sg",5
"2778","улози","улога_loc_Sg",27
"2779","улоге","улога_nom_Pl",3
"2780","улога","улога_gen_Pl",8
"2781","улогама","улога_dat_Pl",1
"2782","улоге","улога_acc_Pl",16
"2783","улогама","улога_ins_Pl",1
"2784","улогама","улога_loc_Pl",7
"2785","упутство","упутство_nom_Sg",14
"2786","упутства","упутство_gen_Sg",6
"2787","упутству","упутство_dat_Sg",1
"2788","упутство","упутство_acc_Sg",14
"2789","упутством","упутство_ins_Sg",1
"2790","упутству","упутство_loc_Sg",10
"2791","упутства","упутство_nom_Pl",6
"2792","упутстава","упутство_gen_Pl",7
"2793","упутствима","упутство_dat_Pl",3
"2794","упутства","упутство_acc_Pl",19
"2795","упутствима","упутство_ins_Pl",2
"2796","упутствима","упутство_loc_Pl",9
"2797","усна","усна_nom_Sg",40
"2798","усне","усна_gen_Sg",55
"2799","усни","усна_dat_Sg",8
"2800","усну","усна_acc_Sg",18
"2801","усном","усна_ins_Sg",39
"2802","усни","усна_loc_Sg",52
"2803","усне","усна_nom_Pl",149
"2804","усана","усна_gen_Pl",126
"2805","уснама","усна_dat_Pl",5
"2806","усне","усна_acc_Pl",164
"2807","уснама","усна_ins_Pl",71
"2808","уснама","усна_loc_Pl",84
"2809","успех","успех_nom_Sg",68
"2810","успеха","успех_gen_Sg",47
"2811","успеху","успех_dat_Sg",12
"2812","успех","успех_acc_Sg",71
"2813","успехом","успех_ins_Sg",30
"2814","успеху","успех_loc_Sg",13
"2815","успеси","успех_nom_Pl",20
"2816","успеха","успех_gen_Pl",25
"2817","успесима","успех_dat_Pl",4
"2818","успехе","успех_acc_Pl",63
"2819","успесима","успех_ins_Pl",11
"2820","успесима","успех_loc_Pl",10
"2821","установа","установа_nom_Sg",17
"2822","установе","установа_gen_Sg",11
"2823","установи","установа_dat_Sg",5
"2824","установу","установа_acc_Sg",3
"2825","установом","установа_ins_Sg",1
"2826","установи","установа_loc_Sg",2
"2827","установе","установа_nom_Pl",85
"2828","установа","установа_gen_Pl",78
"2829","установама","установа_dat_Pl",24
"2830","установе","установа_acc_Pl",24
